Longitude,Latitude,OBJECTID,STSSN_ID,YEAR_,MONTH_,DAY_,Commonname,County,CONDITION,CLSL,CWSL,CLOC,CWOC
-81.01060302,29.20840551,64314,SMU2011081801,2011,8,18,Loggerhead,Volusia,Alive,65.2,54.7,71.1,69.9
-81.78460311,24.54730434,64315,MAS2011081901,2011,8,19,Loggerhead,Monroe,Alive,67.1,56,71.4,70.5
-80.10190269,27.03770501,64316,MEK2011081901,2011,8,19,Green turtle,Martin,Moderately decomposed,0,0,42.8,38.5
-80.26120275,27.39390509,64317,STW2011081901,2011,8,19,Loggerhead,St. Lucie,Moderately decomposed,83.5,63.8,86.1,77.8
-80.4172828,27.80217519,64318,BSS2011081901,2011,8,19,Green turtle,Indian River,Moderately decomposed,62.7,55.7,0,0
-80.62490288,28.41820533,64319,AFD2011081901,2011,8,19,Green turtle,Brevard,Alive,0,0,24,20
-80.91020299,29.07030548,64320,CXT2011081901,2011,8,19,Green turtle,Volusia,Alive,28.4,23.2,32,27
-83.47500376,29.68330556,64321,DXC2011081901,2011,8,19,Green turtle,Taylor,Alive,0,0,0,0
-81.78460311,24.54760434,64322,TFS2011082101,2011,8,21,Green turtle,Monroe,Fresh dead,0,0,38,31.5
-82.65060344,27.39970503,64323,GNL2011082101,2011,8,21,Loggerhead,Manatee,Moderately decomposed,90.5,65,94,88
-82.7992035,28.07160519,64324,AMF2011082101,2011,8,21,Green turtle,Pinellas,Fresh dead,0,0,0,0
-82.84610352,28.14530521,64325,RAB2011082101,2011,8,21,Loggerhead,Pinellas,Moderately decomposed,0,0,0,0
-81.07520305,29.36873555,64326,BXS2011082101,2011,8,21,Loggerhead,Volusia,Moderately decomposed,57,51,0,0
-80.92680299,29.07760548,64327,BXS2011082102,2011,8,21,Green turtle,Volusia,Fresh dead,31,24,0,0
-80.11940266,25.8277147,64328,BJA2011082201,2011,8,22,Loggerhead,Miami-Dade,Severely decomposed,91.6,72.8,0,0
-80.05350267,26.81560495,64329,MER2011082201,2011,8,22,Loggerhead,Palm Beach,Severely decomposed,0,0,0,0
-82.83760351,27.94380516,64330,MJA2011082201,2011,8,22,Loggerhead,Pinellas,Alive,90.9,66,96.5,88.8
-84.86260415,29.66140551,64331,BHD2011082201,2011,8,22,Kemp's ridley,Franklin,Moderately decomposed,54,52.5,56,59.5
-80.11557266,26.00574475,64332,LXH2011082301,2011,8,23,Green turtle,Broward,Moderately decomposed,0,0,49,44
-80.18798272,27.17500504,64333,NAD2011082301,2011,8,23,Green turtle,Martin,Severely decomposed,0,0,54,48
-80.43440281,27.83310519,64334,TLO2011082301,2011,8,23,Green turtle,Indian River,Moderately decomposed,44.2,33.1,47.9,41
-84.38560402,29.89520558,64335,BDW2011082301,2011,8,23,Kemp's ridley,Franklin,Severely decomposed,0,0,33,32.4
-80.15427271,27.17202504,64336,NAD2011082401,2011,8,24,Green turtle,Martin,Severely decomposed,0,0,98.9,88.5
-80.54171785,28.03569324,64337,AWH2011082401,2011,8,24,Green turtle,Brevard,Moderately decomposed,46.7,37.3,49.5,44.3
-81.39720318,30.36730578,64338,BXB2011082401,2011,8,24,Loggerhead,Duval,Moderately decomposed,0,0,0,0
-80.19598272,27.19667504,64339,NAD2011082402,2011,8,24,Green turtle,Martin,Moderately decomposed,0,0,67.5,0
-80.42203281,27.81154519,64340,NAD2011082501,2011,8,25,Green turtle,Indian River,Severely decomposed,0,0,0,0
-81.31209314,29.98117569,64341,RWS2011082501,2011,8,25,Green turtle,St. Johns,Alive,0,0,0,0
-85.69740441,30.09750558,64342,JDM2011082501,2011,8,25,Loggerhead,Bay,Severely decomposed,83.8,66,86.4,68.6
-85.37420431,29.90990555,64343,CER2011082701,2011,8,27,Kemp's ridley,Gulf,Severely decomposed,0,0,57.4,61
-80.77330283,24.76680442,64344,CAM2011082901,2011,8,29,Hawksbill,Monroe,Alive,21.7,15.4,23.4,19.8
-82.49440339,27.18450499,64345,ERJ2011082901,2011,8,29,Loggerhead,Sarasota,Alive,74.2,62,79.5,78
-87.12490482,30.33690559,64346,MAN2011082901,2011,8,29,Loggerhead,Escambia,Moderately decomposed,35,32.8,0,0
-80.62580288,28.41830533,64347,AFD2011083001,2011,8,30,Green turtle,Brevard,Moderately decomposed,0,0,24.5,20
-80.14950267,25.71640467,64348,AMM2011083101,2011,8,31,Loggerhead,Miami-Dade,Fresh dead,0,0,0,0
-80.10394266,26.11867478,64349,LXW2011083101,2011,8,31,Hawksbill,Broward,Severely decomposed,0,0,54.5,48
-80.31400277,27.53260512,64350,HJO2011083101,2011,8,31,Green turtle,St. Lucie,Severely decomposed,0,0,0,0
-84.41930403,29.90290558,64351,BDW2011083101,2011,8,31,Kemp's ridley,Franklin,Severely decomposed,0,0,0,0
-80.6800028,24.96330447,64352,CAM2011090201,2011,9,2,Green turtle,Monroe,Alive,39.3,31.9,41.5,35.4
-81.31504314,29.99946569,64353,RWS2011090201,2011,9,2,Kemp's ridley,St. Johns,Moderately decomposed,0,0,30.5,27.9
-81.06870291,24.69070439,64354,SAS2011090301,2011,9,3,Green turtle,Monroe,Alive,0,0,0,0
-80.95330288,24.85170444,64355,CAM2011090301,2011,9,3,Green turtle,Monroe,Alive,31.5,24.5,33,27.5
-82.05170324,26.43050481,64356,ACD2011090301,2011,9,3,Loggerhead,Lee,Moderately decomposed,0,0,0,0
-80.60590287,28.2801053,64357,DGC2011090301,2011,9,3,Loggerhead,Brevard,Severely decomposed,72,56.8,78,68
-80.6389029,28.66540539,64358,KAR2011090301,2011,9,3,Loggerhead,Brevard,Severely decomposed,0,0,80.6,75.5
-80.84710297,28.89340544,64359,CCL2011090301,2011,9,3,Loggerhead,Volusia,Alive,81.3,62.4,84.2,78.5
-80.95774301,29.1350255,64360,DMH2011090301,2011,9,3,Loggerhead,Volusia,Moderately decomposed,63.5,52.3,69.2,67.9
-84.289004,30.06350562,64361,RAB2011090301,2011,9,3,Kemp's ridley,Wakulla,Moderately decomposed,0,0,0,0
-85.73270442,30.12310559,64362,DLW2011090301,2011,9,3,Loggerhead,Bay,Fresh dead,0,0,0,0
-80.15408271,27.16787504,64363,JHP2011090401,2011,9,4,Green turtle,Martin,Moderately decomposed,0,0,35.8,32
-82.73360347,27.61190508,64364,JBW2011090401,2011,9,4,Loggerhead,Pinellas,Severely decomposed,0,0,0,0
-81.86340318,26.3799048,64365,EMH2011090501,2011,9,5,Kemp's ridley,Lee,Alive,31.7,30.5,32.9,34.2
-82.18980328,26.50430483,64366,AJF2011090501,2011,9,5,Kemp's ridley,Lee,Moderately decomposed,46,45,47,49.5
-82.62530343,27.38410503,64367,GNL2011090501,2011,9,5,Loggerhead,Sarasota,Moderately decomposed,88.5,67,94.2,87.5
-80.45200282,27.8549052,64368,AXF2011090501,2011,9,5,Green turtle,Indian River,Alive,28.6,23.6,30.1,26.2
-80.56324287,28.53766536,64369,MMC2011090501,2011,9,5,Loggerhead,Brevard,Severely decomposed,0,0,82.8,79
-85.41330432,29.94350556,64370,CER2011090501,2011,9,5,Kemp's ridley,Bay,Moderately decomposed,0,0,48.9,50.8
-86.16390455,30.32700562,64371,VXL2011090501,2011,9,5,Loggerhead,Walton,Alive,71.9,59.3,78.8,78
-81.82350317,26.25450477,64372,MCK2011090601,2011,9,6,Loggerhead,Collier,Severely decomposed,74.3,63.2,78,74.8
-80.83000296,28.85170543,64373,CJC2011090601,2011,9,6,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-81.34700299,24.69730439,64374,CAM2011090801,2011,9,8,Loggerhead,Monroe,Fresh dead,85.9,60.8,94.3,82.5
-80.86180285,24.84380444,64375,JCS2011090801,2011,9,8,Green turtle,Monroe,Alive,43.5,35.9,45.1,41.6
-80.10188266,26.14332478,64376,SXM2011090801,2011,9,8,Green turtle,Broward,Severely decomposed,0,0,0,0
-80.04440266,26.70430492,64377,VMT2011091001,2011,9,10,Hawksbill,Palm Beach,Moderately decomposed,68.9,48.8,75.7,67.5
-81.78800311,24.56630435,64378,JCS2011091101,2011,9,11,Green turtle,Monroe,Alive,35.3,29.1,36.9,32.4
-80.940003,29.09190549,64379,JDS2011091101,2011,9,11,Green turtle,Volusia,Alive,30.2,25.3,31,28.2
-80.51280275,24.89750446,64380,KEM2011091201,2011,9,12,Loggerhead,Monroe,Alive,0,0,0,0
-81.39620318,30.34380577,64381,MHH2011091201,2011,9,12,Green turtle,Duval,Moderately decomposed,0,0,30,24
-80.57130277,24.95430447,64382,TAD2011091301,2011,9,13,Hawksbill,Monroe,Severely decomposed,0,0,62.5,0
-80.04850266,26.5927049,64383,JMW2011091301,2011,9,13,Loggerhead,Palm Beach,Moderately decomposed,0,0,0,0
-82.82990351,27.82300513,64384,DRO2011091301,2011,9,13,Green turtle,Pinellas,Alive,30.5,25,31,29
-80.60210288,28.36700532,64385,MRM2011091301,2011,9,13,Loggerhead,Brevard,Moderately decomposed,0,0,0,0
-80.90507299,29.05857548,64386,AKB2011091301,2011,9,13,Green turtle,Volusia,Severely decomposed,0,0,0,0
-81.39410318,30.32310577,64387,MHH2011091301,2011,9,13,Loggerhead,Duval,Moderately decomposed,0,0,38,36
-81.11630292,24.76090441,64388,MAS2011091401,2011,9,14,Hawksbill,Monroe,Alive,25.5,19.9,28.5,26.3
-80.37320272,25.11930452,64389,SAS2011091401,2011,9,14,Loggerhead,Monroe,Alive,0,0,0,0
-80.06802566,26.36503384,64390,MMS2011091401,2011,9,14,Green turtle,Palm Beach,Severely decomposed,35.6,27.8,38.2,32.3
-80.26830275,27.4114051,64391,JRG2011091401,2011,9,14,Green turtle,St. Lucie,Moderately decomposed,0,0,0,0
-80.67150289,28.22810529,64392,DGC2011091401,2011,9,14,Loggerhead,Brevard,Severely decomposed,0,0,102,0
-80.60580288,28.33940531,64393,MRM2011091401,2011,9,14,Loggerhead,Brevard,Moderately decomposed,0,0,77.5,74.5
-87.29940487,30.33130559,64394,TAS2011091401,2011,9,14,Kemp's ridley,Escambia,Dried carcass,42,40.5,0,0
-86.29790459,30.36300563,64395,JAP2011091401,2011,9,14,Unknown,Walton,Severely decomposed,0,0,0,0
-81.41707319,30.4898058,64396,MTS2011091401,2011,9,14,Loggerhead,Duval,Dried carcass,0,0,64.5,0
-80.56132287,28.53094536,64397,MMC2011091501,2011,9,15,Loggerhead,Brevard,Severely decomposed,0,0,73,70.8
-85.60350438,30.10470559,64398,JRJ2011091501,2011,9,15,Loggerhead,Bay,Severely decomposed,44.4,0,46.3,0
-81.39580318,30.38660578,64399,AWB2011091501,2011,9,15,Loggerhead,Duval,Skeletal remains,0,0,0,0
-80.45320282,27.8530052,64400,RDG2011091601,2011,9,16,Green turtle,Indian River,Moderately decomposed,52,40.5,54.6,46.9
-81.15880308,29.54540559,64401,LAO2011091601,2011,9,16,Loggerhead,Flagler,Fresh dead,0,0,94,86
-80.31920271,25.4630046,64402,KRW2011091701,2011,9,17,Loggerhead,Miami-Dade,Moderately decomposed,0,0,40,28.5
-82.67640346,27.6580051,64403,JRW2011091701,2011,9,17,Kemp's ridley,Pinellas,Skeletal remains,0,0,0,0
-82.7635035,28.23130523,64404,LPG2011091701,2011,9,17,Green turtle,Pasco,Alive,35.5,28,37,31.5
-80.59080287,28.40500533,64405,BJV2011091701,2011,9,17,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-81.38460317,30.27080575,64406,MHH2011091701,2011,9,17,Kemp's ridley,Duval,Moderately decomposed,0,0,33,27
-81.39580318,30.38690578,64407,AWB2011091701,2011,9,17,Loggerhead,Duval,Severely decomposed,0,0,0,0
-80.15460267,25.68010466,64408,EAG2011091801,2011,9,18,Green turtle,Miami-Dade,Moderately decomposed,0,0,10.6,9.8
-82.81050351,28.15250521,64409,RAB2011091801,2011,9,18,Green turtle,Pinellas,Moderately decomposed,0,0,0,0
-80.04990266,26.51170488,64410,JXW2011091901,2011,9,19,Green turtle,Palm Beach,Moderately decomposed,19.6,16.5,21.5,18
-80.26310275,27.39810509,64411,DRC2011091901,2011,9,19,Green turtle,St. Lucie,Severely decomposed,42.4,38.1,44.3,40.2
-81.39330318,30.32030577,64412,JLB2011091901,2011,9,19,Loggerhead,Duval,Moderately decomposed,0,0,75,71
-81.40330318,30.40630578,64413,SLB2011091901,2011,9,19,Green turtle,Duval,Fresh dead,0,0,38.5,35
-81.77600311,24.58280435,64414,CMB2011092001,2011,9,20,Green turtle,Monroe,Moderately decomposed,0,0,45.5,42.3
-81.09030305,29.39030555,64415,RPN2011092001,2011,9,20,Unknown,Volusia,Dried carcass,0,0,0,0
-81.39760318,30.36050577,64416,DBA2011092001,2011,9,20,Green turtle,Duval,Dried carcass,34.2,27.8,0,0
-80.09738266,26.17205479,64417,ALH2011092101,2011,9,21,Green turtle,Broward,Moderately decomposed,0,0,13.2,11
-80.30750276,27.46110511,64418,JRG2011092101,2011,9,21,Green turtle,St. Lucie,Moderately decomposed,62,46.4,0,0
-81.30963314,29.97150569,64419,RWS2011092401,2011,9,24,Green turtle,St. Johns,Moderately decomposed,0,0,0,0
-80.09220269,27.013205,64420,VMT2011092501,2011,9,25,Green turtle,Martin,Alive,33.8,27.6,36.5,31.8
-81.16400308,29.55600559,64421,DDR2011092501,2011,9,25,Green turtle,Flagler,Moderately decomposed,0,0,33,28
-80.23820274,27.28960507,64422,ALH2011092601,2011,9,26,Green turtle,St. Lucie,Fresh dead,34.3,26.8,36.4,30.7
-80.62221089,28.64147139,64423,KGH2011092601,2011,9,26,Green turtle,Brevard,Moderately decomposed,29.8,24.3,0,0
-80.23330274,27.32340507,64424,ALH2011092602,2011,9,26,Green turtle,St. Lucie,Moderately decomposed,46.6,33.5,48,37.5
-81.25740312,29.78900564,64425,MXG2011092801,2011,9,28,Green turtle,St. Johns,Alive,30,24.4,30.7,27
-80.18110272,27.22730505,64426,RLW2011092901,2011,9,29,Loggerhead,Martin,Severely decomposed,0,0,0,0
-80.59320287,28.39960533,64427,AFD2011092901,2011,9,29,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-80.91039299,29.07047548,64428,AKB2011092901,2011,9,29,Green turtle,Volusia,Fresh dead,30.6,24.7,32.4,28
-85.20200425,29.6715055,64429,BSS2011092901,2011,9,29,Loggerhead,Franklin,Skeletal remains,0,0,0,0
-87.29170486,30.33020559,64430,RKC2011092901,2011,9,29,Green turtle,Escambia,Moderately decomposed,48.5,38,53.5,0
-87.19810484,30.32290559,64431,MEH2011093001,2011,9,30,Loggerhead,Escambia,Severely decomposed,0,0,0,0
-80.20910267,25.32070457,64432,KRW2011100101,2011,10,1,Loggerhead,Monroe,Fresh dead,0,0,0,0
-80.09121266,26.2119348,64433,SLM2011100201,2011,10,2,Loggerhead,Broward,Severely decomposed,0,0,0,0
-80.22740273,27.25250506,64434,CMS2011100201,2011,10,2,Green turtle,Martin,Alive,0,0,0,0
-82.7955035,27.99260517,64435,RAB2011100201,2011,10,2,Kemp's ridley,Pinellas,Severely decomposed,0,0,0,0
-81.30870314,29.89100567,64436,ARB2011100201,2011,10,2,Green turtle,St. Johns,Alive,35.6,28.4,38.9,33.4
-80.15670267,25.68980467,64437,TNB2011100301,2011,10,3,Green turtle,Miami-Dade,Moderately decomposed,0,0,55.8,48.2
-80.10388266,26.12338478,64438,SLM2011100301,2011,10,3,Green turtle,Broward,Alive,0,0,30,27
-81.94590321,26.44880482,64439,CAL2011100301,2011,10,3,Loggerhead,Lee,Moderately decomposed,71.2,0,76,0
-80.35073478,27.63282615,64440,CLM2011100301,2011,10,3,Green turtle,Indian River,Fresh dead,0,0,31.5,28
-80.1312427,27.09735502,64441,GXB2011100401,2011,10,4,Loggerhead,Martin,Moderately decomposed,0,0,93.2,83
-80.79370295,28.88540544,64442,CCL2011100401,2011,10,4,Green turtle,Volusia,Alive,27.7,23.5,28.9,25.5
-81.08170305,29.38250555,64443,SAP2011100401,2011,10,4,Loggerhead,Volusia,Moderately decomposed,0,0,80,76
-81.02200303,29.25820552,64444,SAP2011100402,2011,10,4,Loggerhead,Volusia,Moderately decomposed,0,0,80,74
-81.7448031,24.58390435,64445,MAS2011100501,2011,10,5,Green turtle,Monroe,Alive,40.5,33.7,42.7,38
-81.15930294,24.88280444,64446,TLL2011100501,2011,10,5,Loggerhead,Monroe,Alive,79.4,61.4,85.6,77.3
-80.44529281,27.8564352,64447,AME2011100501,2011,10,5,Green turtle,Indian River,Moderately decomposed,0,0,48,41
-81.34310315,30.11110572,64448,LAS2011100501,2011,10,5,Loggerhead,St. Johns,Moderately decomposed,0,0,66,59
-80.11500266,26.01830475,64449,SLM2011100601,2011,10,6,Green turtle,Broward,Alive,0,0,22,18
-80.05180267,26.75170494,64450,JMW2011100601,2011,10,6,Green turtle,Palm Beach,Alive,34.3,26.6,35.3,30.9
-80.22460273,27.24400505,64451,NAD2011100601,2011,10,6,Green turtle,Martin,Moderately decomposed,35.9,27.8,37.9,32
-81.29590313,29.89420567,64452,JDS2011100601,2011,10,6,Green turtle,St. Johns,Alive,27.7,22,29.5,24.6
-81.38290317,30.26510575,64453,LDM2011100601,2011,10,6,Green turtle,Duval,Moderately decomposed,0,0,51,42.5
-81.41940304,25.84760468,64454,MXR2011100701,2011,10,7,Loggerhead,Collier,Severely decomposed,0,0,0,0
-80.07540266,26.31080482,64455,MMR2011100701,2011,10,7,Green turtle,Broward,Alive,19.6,15,20.7,16.6
-80.58024286,28.14044527,64456,ATS2011100701,2011,10,7,Kemp's ridley,Brevard,Severely decomposed,58,58.8,63.4,70
-81.26440312,29.83630565,64457,JDH2011100701,2011,10,7,Loggerhead,St. Johns,Alive,0,0,0,0
-81.38530317,30.27470575,64458,WRM2011100701,2011,10,7,Kemp's ridley,Duval,Fresh dead,0,0,34,35
-80.06820268,26.92940498,64459,VMT2011100802,2011,10,8,Green turtle,Palm Beach,Alive,40.7,33.2,45.6,39.9
-82.25640331,26.69610487,64460,MXO2011101001,2011,10,10,Loggerhead,Lee,Fresh dead,0,0,0,0
-80.59860288,28.38160532,64461,AFD2011101001,2011,10,10,Loggerhead,Brevard,Severely decomposed,0,0,83,78
-80.87194298,29.00031547,64462,AKB2011101001,2011,10,10,Green turtle,Volusia,Alive,27.7,22.4,29.2,25.5
-80.06660266,26.38280484,64463,KJC2011101101,2011,10,11,Loggerhead,Palm Beach,Skeletal remains,0,0,0,0
-80.05895266,26.44938486,64464,KXR2011101101,2011,10,11,Loggerhead,Palm Beach,Fresh dead,75.8,62.6,83.2,77.9
-82.64500349,28.89020539,64465,RAB2011101101,2011,10,11,Green turtle,Citrus,Alive,40.9,32.5,42.7,36.6
-80.76230294,28.75810541,64466,CJC2011101201,2011,10,12,Green turtle,Brevard,Moderately decomposed,0,0,0,0
-80.25440268,25.14700452,64467,CAM2011101301,2011,10,13,Loggerhead,Monroe,Alive,68.1,53.8,72.3,67.3
-80.32274277,27.56173513,64468,BWH2011101301,2011,10,13,Green turtle,Indian River,Moderately decomposed,0,0,32,28
-80.1488027,27.13997503,64469,BLB2011101401,2011,10,14,Green turtle,Martin,Alive,41.1,34.2,43.2,38.4
-85.3461043,29.86770554,64470,BAE2011101401,2011,10,14,Loggerhead,Gulf,Moderately decomposed,74.6,57.9,80.5,75
-81.28560313,29.88570567,64471,JXM2011101401,2011,10,14,Green turtle,St. Johns,Alive,27.3,22,28.9,23.7
-81.40770318,30.39320578,64472,DXM2011101401,2011,10,14,Green turtle,Duval,Moderately decomposed,0,0,31.8,25.4
-82.8074035,27.81770513,64473,JRW2011101501,2011,10,15,Kemp's ridley,Pinellas,Moderately decomposed,36.4,34.6,38.5,39.5
-81.23271311,29.72189563,64474,CBE2011101701,2011,10,17,Loggerhead,St. Johns,Severely decomposed,0,0,64.7,62.6
-80.11940266,25.8326047,64475,BJA2011101801,2011,10,18,Green turtle,Miami-Dade,Severely decomposed,0,0,0,0
-82.39370335,26.97530494,64476,CJL2011102001,2011,10,20,Kemp's ridley,Sarasota,Severely decomposed,55.2,53.3,57.3,59.5
-80.47130282,27.8732052,64477,SAS2011102001,2011,10,20,Green turtle,Brevard,Moderately decomposed,0,0,36.8,30.4
-80.59336288,28.41587533,64478,MRO2011102001,2011,10,20,Green turtle,Brevard,Moderately decomposed,0,0,23.5,21.2
-81.89980319,26.41950481,64479,EMH2011102101,2011,10,21,Green turtle,Lee,Severely decomposed,47.5,0,0,0
-80.46180282,27.82440519,64480,RLR2011102101,2011,10,21,Green turtle,Indian River,Moderately decomposed,0,0,52.5,46
-80.19657472,27.25600106,64481,NAD2011102301,2011,10,23,Green turtle,Martin,Alive,30,24.4,31.7,28.2
-86.29050459,30.39320563,64482,SAN2011102301,2011,10,23,Kemp's ridley,Walton,Severely decomposed,0,0,50,0
-81.10070292,24.7117044,64483,RHM2011102401,2011,10,24,Loggerhead,Monroe,Alive,62.5,54,66,66
-81.08960292,24.7157044,64484,SAS2011102401,2011,10,24,Green turtle,Monroe,Moderately decomposed,88.2,66.1,92.5,88.5
-80.2669027,25.65060465,64485,BJA2011102401,2011,10,24,Green turtle,Miami-Dade,Moderately decomposed,37.7,30.1,39,33.4
-80.05939267,26.90259497,64486,MER2011102401,2011,10,24,Loggerhead,Palm Beach,Moderately decomposed,96,76.6,102.1,101.2
-87.31390487,30.32810559,64487,TAS2011102401,2011,10,24,Unknown,Escambia,Moderately decomposed,32.4,30.2,0,0
-81.08430291,24.7167044,64488,JEB2011102501,2011,10,25,Green turtle,Monroe,Alive,40.3,32.4,42.2,36.8
-82.28490332,26.8190049,64489,LHS2011102501,2011,10,25,Unknown,Charlotte,Severely decomposed,23.2,19.8,27,23.5
-80.09200266,26.2074048,64490,SXM2011102601,2011,10,26,Loggerhead,Broward,Severely decomposed,0,0,73,0
-80.4214428,27.80992519,64491,BSS2011102601,2011,10,26,Green turtle,Indian River,Moderately decomposed,0,0,34.4,30
-80.89431298,29.03693547,64492,AKB2011102601,2011,10,26,Loggerhead,Volusia,Moderately decomposed,63.5,53.2,70.5,66.5
-81.29104313,29.91066567,64493,CBE2011102601,2011,10,26,Green turtle,St. Johns,Severely decomposed,36,32,0,0
-80.03140266,26.78090494,64494,MER2011102602,2011,10,26,Kemp's ridley,Palm Beach,Alive,10.8,9.7,12.5,12.1
-80.4136728,27.79520519,64495,BSS2011102602,2011,10,26,Green turtle,Indian River,Severely decomposed,62.7,47,65.6,55.3
-81.00420289,24.7279044,64496,JCG2011102701,2011,10,27,Loggerhead,Monroe,Severely decomposed,0,0,67,0
-80.11900266,25.86510471,64497,BJA2011102701,2011,10,27,Green turtle,Miami-Dade,Severely decomposed,0,0,0,0
-80.37164279,27.70409516,64498,RMH2011102701,2011,10,27,Green turtle,Indian River,Severely decomposed,0,0,0,53.8
-80.44000281,27.8463052,64499,RDG2011102701,2011,10,27,Green turtle,Indian River,Moderately decomposed,46,34.3,50.8,38.1
-80.45290282,27.8549052,64500,TLO2011102701,2011,10,27,Green turtle,Indian River,Alive,34.4,27.5,36.4,32.1
-80.35979278,27.66835516,64501,RMH2011102702,2011,10,27,Green turtle,Indian River,Severely decomposed,0,0,35.5,29.7
-81.12180292,24.7075044,64502,GHZ2011102801,2011,10,28,Green turtle,Monroe,Alive,43.2,36,44.5,40.7
-80.15710267,25.73190468,64503,LAB2011102801,2011,10,28,Green turtle,Miami-Dade,Fresh dead,55,44.8,57.4,50.7
-80.18314272,27.21019505,64504,CAG2011102801,2011,10,28,Green turtle,Martin,Moderately decomposed,0,0,38.4,34.6
-80.99710302,29.20760551,64505,ADK2011102901,2011,10,29,Loggerhead,Volusia,Fresh dead,67.4,56.9,72.8,73.7
-80.88990286,24.78880442,64506,JSF2011103001,2011,10,30,Loggerhead,Monroe,Moderately decomposed,0,0,75.3,70
-80.10990266,26.07650476,64507,DDS2011103001,2011,10,30,Green turtle,Broward,Fresh dead,38.3,30.7,39.9,34.6
-81.96450321,26.47240482,64508,EMH2011103001,2011,10,30,Green turtle,Lee,Alive,22.7,18.8,25,22
-80.30230276,27.46200511,64509,CRM2011103001,2011,10,30,Green turtle,St. Lucie,Dried carcass,38.4,28.9,0,0
-80.60140287,28.24510529,64510,DGC2011103001,2011,10,30,Green turtle,Brevard,Moderately decomposed,25.9,19.8,28.2,24
-81.18500309,29.6051056,64511,JDS2011103001,2011,10,30,Green turtle,Flagler,Alive,30.4,23.5,32,26.6
-80.12120266,25.91290472,64512,BJA2011103101,2011,10,31,Green turtle,Miami-Dade,Moderately decomposed,31.2,26.4,33.3,0
-81.39660318,30.34680577,64513,AMF2011103101,2011,10,31,Kemp's ridley,Duval,Alive,28.5,27,30.2,30.3
-80.11900266,25.94490473,64514,BJA2011110101,2011,11,1,Green turtle,Miami-Dade,Moderately decomposed,26.5,21.4,30.6,0
-80.06162266,26.43204486,64515,KWR2011110101,2011,11,1,Hawksbill,Palm Beach,Severely decomposed,80.1,54.6,85.6,73.2
-82.83690352,28.0865052,64516,JLB2011110101,2011,11,1,Loggerhead,Pinellas,Moderately decomposed,0,0,0,0
